trial_id,stage,mode,root_mode,motion_name,source_motion_pkl,returncode,log_path,command,method,tracker_name,num_frames,duration,duration_completed_ratio,has_nan,fall_down,mean_joint_position_error,max_joint_position_error,mean_joint_velocity_error,max_joint_velocity_error,mean_root_position_error,max_root_position_error,mean_root_rotation_error,max_root_rotation_error,mean_ctrl,max_ctrl,mean_torque,max_torque,root_height_min,root_height_mean,root_height_max,min_root_height,mean_jerk,max_jerk,foot_slip_score,foot_contact_accuracy,ground_penetration_depth,kp,kd,torque_clip,ignore_actuator_ctrlrange,time_scale,smooth_window,target_blend,root_height_offset,extra_joint_damping,score,success,failure_reason,output_pkl,video_path,video_error
275,stage3_free,pd,free,10_01_unitree_g1_gmr.pkl,outputs/final product/pkl/10_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00275_10_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/10_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00275_10_01_unitree_g1_gmr --mode pd --root_mode free --kp 90.0 --kd 5.0 --torque_clip 180.0 --time_scale 1.5 --target_blend 0.8 --root_height_offset 0.06 --extra_joint_damping 0.4 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 5 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,60,2.9536875,0.1638629679002942,False,True,0.1205575426067738,2.2399867739297696,1.1797727254396335,13.857992214004833,0.2134280460806766,0.5959225282467375,0.3924728185710177,1.1952948916130215,0.851688384537601,1.0,0.851688384537601,1.0,0.2472162673556449,0.6289784775841729,0.84159370767085,0.2472162673556449,347618.67923326034,1815451.1561807357,0.888066015997167,,,90.0,5.0,180.0,False,1.5,5,0.8,0.06,0.4,-3130.37224468036,False,root height below threshold: 0.2472 < 0.25; duration completed ratio too low: 0.1639 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00275_10_01_unitree_g1_gmr/10_01_unitree_g1_gmr_pd_tracking.pkl,,
276,stage3_free,pd,free,13_01_unitree_g1_gmr.pkl,outputs/final product/pkl/13_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00276_13_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/13_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00276_13_01_unitree_g1_gmr --mode pd --root_mode free --kp 90.0 --kd 5.0 --torque_clip 180.0 --time_scale 1.5 --target_blend 0.8 --root_height_offset 0.06 --extra_joint_damping 0.4 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 5 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,60,2.951275951557093,0.2913993859321304,False,True,0.2236257031874844,2.302292684496758,1.0920942111945884,16.649701442102398,0.3180849856055349,0.5996515961927976,0.2431918946384026,0.4214090876272376,0.8939705422829544,1.0,0.8939705422829544,1.0,0.2498802842816072,0.5181794890541881,0.832458882984194,0.2498802842816072,278104.9622345573,1913152.3572529487,0.6402262006605134,,,90.0,5.0,180.0,False,1.5,5,0.8,0.06,0.4,-3139.281885238522,False,root height below threshold: 0.2499 < 0.25; duration completed ratio too low: 0.2914 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00276_13_01_unitree_g1_gmr/13_01_unitree_g1_gmr_pd_tracking.pkl,,
277,stage3_free,pd,free,13_11_unitree_g1_gmr.pkl,outputs/final product/pkl/13_11_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00277_13_11_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/13_11_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00277_13_11_unitree_g1_gmr --mode pd --root_mode free --kp 90.0 --kd 5.0 --torque_clip 180.0 --time_scale 1.5 --target_blend 0.8 --root_height_offset 0.06 --extra_joint_damping 0.4 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 5 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,60,2.971480582524271,0.2577839493567492,False,True,0.1743244378736813,2.282293350266249,1.0735446552928358,11.609235139359336,0.2967113000045329,0.5807115075164382,0.3810567230352403,1.0031539610273963,0.8919158700444587,1.0,0.8919158700444587,1.0,0.2497809129462685,0.5264495063974526,0.8214679758858319,0.2497809129462685,338073.70525081555,1893412.546300096,0.6920062601697649,,,90.0,5.0,180.0,False,1.5,5,0.8,0.06,0.4,-3132.073199020376,False,root height below threshold: 0.2498 < 0.25; duration completed ratio too low: 0.2578 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00277_13_11_unitree_g1_gmr/13_11_unitree_g1_gmr_pd_tracking.pkl,,
278,stage3_free,pd,free,13_17_unitree_g1_gmr.pkl,outputs/final product/pkl/13_17_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00278_13_17_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/13_17_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00278_13_17_unitree_g1_gmr --mode pd --root_mode free --kp 90.0 --kd 5.0 --torque_clip 180.0 --time_scale 1.5 --target_blend 0.8 --root_height_offset 0.06 --extra_joint_damping 0.4 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 5 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,61,3.0,0.1840000000000001,False,True,0.1637340562555798,1.810964142471417,1.2127395225570603,9.536921041809409,0.2972123913928891,0.5422669512005814,0.1762501153837383,0.6675106935162904,0.822004970270976,1.0,0.822004970270976,1.0,0.2497758000120579,0.5180545812562383,0.8098188134957496,0.2497758000120579,272740.77883050626,1713355.7532273892,0.8662471434160025,,,90.0,5.0,180.0,False,1.5,5,0.8,0.06,0.4,-3126.507598916526,False,root height below threshold: 0.2498 < 0.25; duration completed ratio too low: 0.1840 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00278_13_17_unitree_g1_gmr/13_17_unitree_g1_gmr_pd_tracking.pkl,,
279,stage3_free,pd,free,08_01_unitree_g1_gmr.pkl,outputs/final product/pkl/08_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00279_08_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00279_08_01_unitree_g1_gmr --mode pd --root_mode free --kp 90.0 --kd 4.0 --torque_clip 250.0 --time_scale 1.5 --target_blend 0.7 --root_height_offset 0.04 --extra_joint_damping 0.7 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 5 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,60,2.960688405797102,0.1661775683778989,False,True,0.1351123424459903,1.742291492377055,1.0377394199059369,11.86354748609724,0.1830406660348166,0.4927109942962383,0.513189611566209,0.8452467522486221,0.924635497162724,1.0,0.924635497162724,1.0,0.2498521488904945,0.5413389981247767,0.7309941677635874,0.2498521488904945,209737.3035972906,1273608.0483220834,0.8319682881096123,,,90.0,4.0,250.0,False,1.5,5,0.7,0.04,0.7,-3116.374514789833,False,root height below threshold: 0.2499 < 0.25; duration completed ratio too low: 0.1662 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00279_08_01_unitree_g1_gmr/08_01_unitree_g1_gmr_pd_tracking.pkl,,
280,stage3_free,pd,free,08_04_unitree_g1_gmr.pkl,outputs/final product/pkl/08_04_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00280_08_04_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_04_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00280_08_04_unitree_g1_gmr --mode pd --root_mode free --kp 90.0 --kd 4.0 --torque_clip 250.0 --time_scale 1.5 --target_blend 0.7 --root_height_offset 0.04 --extra_joint_damping 0.7 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 5 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,61,3.0,0.1700000000000001,False,True,0.1627685640328751,1.9680717458445116,0.9462920057267886,7.914617177376367,0.179111503987418,0.5042875155802357,0.3942725009101367,0.8405526412650319,0.9103209808538648,1.0,0.9103209808538648,1.0,0.2496580917320701,0.5470302694674909,0.7420114882426226,0.2496580917320701,211489.30804778248,1276590.008029465,0.7247365160674075,,,90.0,4.0,250.0,False,1.5,5,0.7,0.04,0.7,-3122.0230157676065,False,root height below threshold: 0.2497 < 0.25; duration completed ratio too low: 0.1700 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00280_08_04_unitree_g1_gmr/08_04_unitree_g1_gmr_pd_tracking.pkl,,
281,stage3_free,pd,free,08_05_unitree_g1_gmr.pkl,outputs/final product/pkl/08_05_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00281_08_05_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_05_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00281_08_05_unitree_g1_gmr --mode pd --root_mode free --kp 90.0 --kd 4.0 --torque_clip 250.0 --time_scale 1.5 --target_blend 0.7 --root_height_offset 0.04 --extra_joint_damping 0.7 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 5 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,60,2.969932432432433,0.2734068934137187,False,True,0.2047303246816776,1.499987233013948,0.9799258026274844,5.914255652551747,0.2467502826564468,0.5831276445120358,0.4371257152514952,0.7408877542638083,0.9262417519320092,1.0,0.9262417519320092,1.0,0.2499738742541939,0.5024317264652749,0.7458379238744033,0.2499738742541939,182198.1425137198,1330214.169324126,0.4982369185875956,,,90.0,4.0,250.0,False,1.5,5,0.7,0.04,0.7,-3107.162949556495,False,root height below threshold: 0.2500 < 0.25; duration completed ratio too low: 0.2734 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00281_08_05_unitree_g1_gmr/08_05_unitree_g1_gmr_pd_tracking.pkl,,
282,stage3_free,pd,free,09_01_unitree_g1_gmr.pkl,outputs/final product/pkl/09_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00282_09_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/09_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00282_09_01_unitree_g1_gmr --mode pd --root_mode free --kp 90.0 --kd 4.0 --torque_clip 250.0 --time_scale 1.5 --target_blend 0.7 --root_height_offset 0.04 --extra_joint_damping 0.7 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 5 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,36,1.75,0.2857142857142859,False,True,0.0956749535657045,1.0314350313978515,0.9326533327603892,8.893505361232283,0.2914261047348224,0.6536679201555071,0.3488336746241333,1.2019175183767117,0.8337338950658952,1.0,0.8337338950658952,1.0,0.2465517707202417,0.5558464806381611,0.7888279116180789,0.2465517707202417,217065.19147866472,1150249.6284858205,0.5654594119495837,,,90.0,4.0,250.0,False,1.5,5,0.7,0.04,0.7,-3077.251470353775,False,root height below threshold: 0.2466 < 0.25; duration completed ratio too low: 0.2857 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00282_09_01_unitree_g1_gmr/09_01_unitree_g1_gmr_pd_tracking.pkl,,
283,stage3_free,pd,free,09_12_unitree_g1_gmr.pkl,outputs/final product/pkl/09_12_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00283_09_12_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/09_12_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00283_09_12_unitree_g1_gmr --mode pd --root_mode free --kp 90.0 --kd 4.0 --torque_clip 250.0 --time_scale 1.5 --target_blend 0.7 --root_height_offset 0.04 --extra_joint_damping 0.7 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 5 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,60,2.953079331941545,0.1930188579205034,False,True,0.1275514159120969,1.803850719390843,0.9084494197543348,7.305536094638543,0.2380413556684532,0.5719456119795451,0.4951266454377855,1.0361961212677429,0.8896037963077043,1.0,0.8896037963077043,1.0,0.2476988668286221,0.5684410937824702,0.800130970417946,0.2476988668286221,241059.59590309032,1203817.3350543722,0.6390985374685884,,,90.0,4.0,250.0,False,1.5,5,0.7,0.04,0.7,-3106.8117649150854,False,root height below threshold: 0.2477 < 0.25; duration completed ratio too low: 0.1930 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00283_09_12_unitree_g1_gmr/09_12_unitree_g1_gmr_pd_tracking.pkl,,
284,stage3_free,pd,free,10_01_unitree_g1_gmr.pkl,outputs/final product/pkl/10_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00284_10_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/10_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00284_10_01_unitree_g1_gmr --mode pd --root_mode free --kp 90.0 --kd 4.0 --torque_clip 250.0 --time_scale 1.5 --target_blend 0.7 --root_height_offset 0.04 --extra_joint_damping 0.7 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 5 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,60,2.9536875,0.1767282422395735,False,True,0.1112444332007385,1.9469288970826988,0.8970247237616725,7.9859169128898575,0.2125593095655462,0.5769488590896331,0.426835588917884,1.2979049781042842,0.8394766707419968,1.0,0.8394766707419968,1.0,0.2474860513879856,0.6112789714784852,0.82159370767085,0.2474860513879856,237103.26323558865,1186411.0669679758,0.8473579258357175,,,90.0,4.0,250.0,False,1.5,5,0.7,0.04,0.7,-3117.476876972295,False,root height below threshold: 0.2475 < 0.25; duration completed ratio too low: 0.1767 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00284_10_01_unitree_g1_gmr/10_01_unitree_g1_gmr_pd_tracking.pkl,,
285,stage3_free,pd,free,13_01_unitree_g1_gmr.pkl,outputs/final product/pkl/13_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00285_13_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/13_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00285_13_01_unitree_g1_gmr --mode pd --root_mode free --kp 90.0 --kd 4.0 --torque_clip 250.0 --time_scale 1.5 --target_blend 0.7 --root_height_offset 0.04 --extra_joint_damping 0.7 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 5 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,60,2.951275951557093,0.2866556749983515,False,True,0.1807040231201359,1.957834338300672,0.8209112184207877,8.265659902565906,0.2782442949861579,0.5782887883182064,0.2904231156802404,0.5191790704276745,0.8723287377583295,1.0,0.8723287377583295,1.0,0.2493551494405662,0.5370318877645512,0.812458882984194,0.2493551494405662,210879.584262217,1193729.6944206485,0.613659219495786,,,90.0,4.0,250.0,False,1.5,5,0.7,0.04,0.7,-3119.542688910552,False,root height below threshold: 0.2494 < 0.25; duration completed ratio too low: 0.2867 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00285_13_01_unitree_g1_gmr/13_01_unitree_g1_gmr_pd_tracking.pkl,,
286,stage3_free,pd,free,13_11_unitree_g1_gmr.pkl,outputs/final product/pkl/13_11_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00286_13_11_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/13_11_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00286_13_11_unitree_g1_gmr --mode pd --root_mode free --kp 90.0 --kd 4.0 --torque_clip 250.0 --time_scale 1.5 --target_blend 0.7 --root_height_offset 0.04 --extra_joint_damping 0.7 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 5 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,60,2.971480582524271,0.2544186236471311,False,True,0.1348359724020703,1.9828824777869076,0.7647870446108792,7.59553600325329,0.2658058909721444,0.5592308163516757,0.4444189743303707,1.1980530503316216,0.8558974757628269,1.0,0.8558974757628269,1.0,0.2497161950325017,0.5373668599115539,0.801467975885832,0.2497161950325017,241423.6917413724,1221221.3593473132,0.6253805010132286,,,90.0,4.0,250.0,False,1.5,5,0.7,0.04,0.7,-3111.774210431899,False,root height below threshold: 0.2497 < 0.25; duration completed ratio too low: 0.2544 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00286_13_11_unitree_g1_gmr/13_11_unitree_g1_gmr_pd_tracking.pkl,,
287,stage3_free,pd,free,13_17_unitree_g1_gmr.pkl,outputs/final product/pkl/13_17_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00287_13_17_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/13_17_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00287_13_17_unitree_g1_gmr --mode pd --root_mode free --kp 90.0 --kd 4.0 --torque_clip 250.0 --time_scale 1.5 --target_blend 0.7 --root_height_offset 0.04 --extra_joint_damping 0.7 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 5 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,61,3.0,0.1866666666666668,False,True,0.1449944770692542,1.5581147578260146,0.9553578629725008,7.442662768751383,0.282151552581956,0.5128072578627881,0.146912523183554,0.5392536282479093,0.8001614396803755,1.0,0.8001614396803755,1.0,0.2499925753729968,0.5126650091340048,0.7898202381535783,0.2499925753729968,176654.91235157655,1144206.635469518,0.8442488682927578,,,90.0,4.0,250.0,False,1.5,5,0.7,0.04,0.7,-3113.8624758523933,False,root height below threshold: 0.2500 < 0.25; duration completed ratio too low: 0.1867 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00287_13_17_unitree_g1_gmr/13_17_unitree_g1_gmr_pd_tracking.pkl,,
288,stage3_free,pd,free,08_01_unitree_g1_gmr.pkl,outputs/final product/pkl/08_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00288_08_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00288_08_01_unitree_g1_gmr --mode pd --root_mode free --kp 90.0 --kd 4.0 --torque_clip 150.0 --time_scale 1.5 --target_blend 0.7 --root_height_offset 0.04 --extra_joint_damping 0.3 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,60,2.960688405797102,0.1499651226824941,False,True,0.1419127090873036,1.7338473176998188,1.3830985949868289,12.49872530705312,0.1780708407931107,0.4828768128332222,0.5295403702053177,0.8910336296758703,0.9406423721097928,1.0,0.9406423721097928,1.0,0.2499093118657995,0.5416881983777133,0.7335010617702116,0.2499093118657995,366268.4641197489,2250133.560095441,0.9054095102140504,,,90.0,4.0,150.0,False,1.5,3,0.7,0.04,0.3,-3123.451894949272,False,root height below threshold: 0.2499 < 0.25; duration completed ratio too low: 0.1500 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00288_08_01_unitree_g1_gmr/08_01_unitree_g1_gmr_pd_tracking.pkl,,
